0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1022,513,0,486,39,1
1022,513,0,486,39,1
1022,513,0,486,39,1
1022,513,0,486,39,1
1022,513,0,486,39,1
1022,513,0,486,39,1
1022,512,0,494,39,1
1022,512,0,494,39,1
1022,512,0,494,39,1
1022,512,0,494,39,1
1022,512,0,494,39,1
1022,512,0,494,39,1
1022,512,0,494,39,1
1022,511,0,496,39,1
1022,511,0,496,39,1
1022,511,0,496,39,1
1022,511,0,496,39,1
1022,511,0,496,39,1
1022,515,0,492,39,1
1022,515,0,492,39,1
1022,515,0,492,39,1
1022,515,0,492,39,1
1022,515,0,492,39,1
1022,515,0,492,39,1
1022,515,0,492,39,1
1022,511,0,488,39,1
1022,511,0,488,39,1
1022,511,0,488,39,1
1022,511,0,488,39,1
1022,511,0,488,39,1
1022,511,0,488,39,1
1022,510,0,498,39,1
1022,510,0,498,39,1
1022,510,0,498,39,1
1022,510,0,498,39,1
1022,510,0,498,39,1
1022,510,0,489,39,1
1022,510,0,489,39,1
1022,510,0,489,39,1
1022,510,0,489,39,1
1022,510,0,489,39,1
1022,510,0,489,39,1
1022,510,0,489,39,1
1022,509,0,491,39,1
1022,509,0,491,39,1
1022,509,0,491,39,1
1022,509,0,491,39,1
1022,509,0,491,39,1
1022,509,0,491,39,1
1022,511,0,484,39,1
1022,511,0,484,39,1
1022,511,0,484,39,1
1022,511,0,484,39,1
1022,511,0,484,39,1
1022,512,0,494,39,1
1022,512,0,494,39,1
1022,512,0,494,39,1
1022,512,0,494,39,1
1022,512,0,494,39,1
1022,512,0,494,39,1
1022,512,0,494,39,1
1022,514,0,495,39,1
1022,514,0,495,39,1
1022,514,0,495,39,1
1022,514,0,495,39,1
1022,514,0,495,39,1
1022,514,0,495,39,1
1022,514,0,483,39,1
1022,514,0,483,39,1
1022,514,0,483,39,1
1022,514,0,483,39,1
1022,514,0,483,39,1
1022,514,0,483,39,1
1022,510,0,497,39,1
1022,510,0,497,39,1
1022,510,0,497,39,1
1022,510,0,497,39,1
1022,510,0,497,39,1
1022,512,0,489,39,1
1022,512,0,489,39,1
1022,512,0,489,39,1
1022,512,0,489,39,1
1022,512,0,489,39,1
1022,512,0,489,39,1
1022,512,0,489,39,1
1022,511,0,492,39,1
1022,511,0,492,39,1
1022,511,0,492,39,1
1022,511,0,492,39,1
1022,511,0,492,39,1
1022,513,0,488,39,1
1022,513,0,488,39,1
1022,513,0,488,39,1
1022,513,0,488,39,1
1022,513,0,488,39,1
1022,513,0,488,39,1
1022,513,0,476,39,1
1022,513,0,476,39,1
1022,513,0,476,39,1
1022,513,0,476,39,1
1022,513,0,476,39,1
1022,513,0,476,39,1
1022,513,0,476,39,1
1022,513,0,476,39,1
1022,513,0,485,39,1
1022,513,0,485,39,1
1022,513,0,485,39,1
1022,513,0,485,39,1
1022,512,0,488,39,1
1022,512,0,488,39,1
1022,512,0,488,39,1
1022,512,0,488,39,1
1022,512,0,488,39,1
1022,512,0,488,39,1
1022,512,0,488,39,1
1022,512,0,484,39,1
1022,512,0,484,39,1
1022,512,0,484,39,1
1022,512,0,484,39,1
1022,512,0,484,39,1
1022,512,0,484,39,1
1022,513,0,480,39,1
1022,513,0,480,39,1
1022,513,0,480,39,1
1022,513,0,480,39,1
1022,513,0,480,39,1
1022,513,0,489,39,1
1022,513,0,489,39,1
1022,513,0,489,39,1
1022,513,0,489,39,1
1022,513,0,489,39,1
1022,513,0,489,39,1
1022,512,0,489,39,1
1022,512,0,489,39,1
1022,512,0,489,39,1
1022,512,0,489,39,1
1022,512,0,489,39,1
1022,512,0,489,39,1
1022,512,0,489,39,1
1022,506,0,494,39,1
1022,506,0,494,39,1
1022,506,0,494,39,1
1022,506,0,494,39,1
1022,506,0,494,39,1
1022,512,0,483,39,1
1022,512,0,483,39,1
1022,512,0,483,39,1
1022,512,0,483,39,1
1022,512,0,483,39,1
1022,512,0,483,39,1
1022,512,0,476,39,1
1022,512,0,476,39,1
1022,512,0,476,39,1
1022,512,0,476,39,1
1022,512,0,476,39,1
1022,512,0,476,39,1
1022,512,0,476,39,1
1022,510,0,484,39,1
1022,510,0,484,39,1
1022,510,0,484,39,1
1022,510,0,484,39,1
1022,510,0,484,39,1
1022,514,0,496,39,1
1022,514,0,496,39,1
1022,514,0,496,39,1
1022,514,0,496,39,1
1022,514,0,496,39,1
1022,514,0,496,39,1
1022,514,0,496,39,1
1022,511,0,497,39,1
1022,511,0,497,39,1
1022,511,0,497,39,1
1022,511,0,497,39,1
1022,511,0,497,39,1
1022,511,0,497,39,1
1022,512,0,496,39,1
1022,512,0,496,39,1
1022,512,0,496,39,1
1022,512,0,496,39,1
1022,512,0,496,39,1
1022,512,0,496,39,1
1022,515,0,490,39,1
1022,515,0,490,39,1
1022,515,0,490,39,1
1022,515,0,490,39,1
1022,515,0,490,39,1
1022,510,0,494,39,1
1022,510,0,494,39,1
1022,510,0,494,39,1
1022,510,0,494,39,1
1022,510,0,494,39,1
1022,510,0,494,39,1
1022,510,0,494,39,1
1022,517,0,501,39,1
1022,517,0,501,39,1
1022,517,0,501,39,1
1022,517,0,501,39,1
1022,517,0,501,39,1
1022,510,0,486,39,1
1022,510,0,486,39,1
1022,510,0,486,39,1
1022,510,0,486,39,1
1022,510,0,486,39,1
1022,510,0,486,39,1
1022,512,0,493,39,1
1022,512,0,493,39,1
1022,512,0,493,39,1
1022,512,0,493,39,1
1022,512,0,493,39,1
1022,512,0,493,39,1
1022,512,0,493,39,1
1022,512,0,484,39,1
1022,512,0,484,39,1
1022,512,0,484,39,1
1022,512,0,484,39,1
1022,512,0,484,39,1
1022,511,0,488,39,1
1022,511,0,488,39,1
1022,511,0,488,39,1
1022,511,0,488,39,1
1022,511,0,488,39,1
1022,511,0,488,39,1
1022,511,0,488,39,1
1022,511,0,492,39,1
1022,511,0,492,39,1
1022,511,0,492,39,1
1022,511,0,492,39,1
1022,511,0,492,39,1
1022,511,0,492,39,1
1022,513,0,483,39,1
1022,513,0,483,39,1
1022,513,0,483,39,1
1022,513,0,483,39,1
1022,513,0,483,39,1
1022,514,0,494,39,1
1022,514,0,494,39,1
1022,514,0,494,39,1
1022,514,0,494,39,1
1022,514,0,494,39,1
1022,514,0,494,39,1
1022,513,0,491,39,1
1022,513,0,491,39,1
1022,513,0,491,39,1
1022,513,0,491,39,1
1022,513,0,491,39,1
1022,513,0,491,39,1
1022,513,0,491,39,1
1022,513,0,505,39,1
1022,513,0,505,39,1
1022,513,0,505,39,1
1022,513,0,505,39,1
1022,513,0,505,39,1
1022,512,0,491,39,1
1022,512,0,491,39,1
1022,512,0,491,39,1
1022,512,0,491,39,1
1022,512,0,491,39,1
1022,512,0,494,39,1
1022,512,0,494,39,1
1022,512,0,494,39,1
1022,512,0,494,39,1
1022,512,0,494,39,1
1022,512,0,494,39,1
1022,512,0,494,39,1
1022,512,0,494,39,1
1022,513,0,495,39,1
1022,513,0,495,39,1
1022,513,0,495,39,1
1022,513,0,495,39,1
1022,513,0,495,39,1
1022,515,0,500,39,1
1022,515,0,500,39,1
1022,515,0,500,39,1
1022,515,0,500,39,1
1022,515,0,500,39,1
1022,515,0,500,39,1
1022,515,0,500,39,1
1022,513,0,492,39,1
1022,513,0,492,39,1
1022,513,0,492,39,1
1022,513,0,492,39,1
1022,513,0,492,39,1
1022,513,0,492,39,1
1022,513,0,490,39,1
1022,513,0,490,39,1
1022,513,0,490,39,1
1022,513,0,490,39,1
1022,513,0,490,39,1
1022,511,0,493,39,1
1022,511,0,493,39,1
1022,511,0,493,39,1
1022,511,0,493,39,1
1022,511,0,493,39,1
1022,511,0,493,39,1
